Date,EURUSD=X,USDJPY=X,spread,velocity
2015-08-25,1.158306,118.884,-122.1038,0.07982203
2015-08-26,1.155095,118.54,-121.3055,0.1401348
2015-08-27,1.134005,120.058,-120.8182,0.1692748
2015-08-28,1.124796,121.003,-120.5296,0.1792952
2015-08-31,1.121403,121.289,-120.322,0.1816703
2015-09-01,1.122586,121.089,-120.1134,0.1839312
2015-09-02,1.129344,119.715,-119.7213,0.2014018
2015-09-03,1.121604,120.58,-119.5104,0.2022017
2015-09-04,1.112595,120.056,-119.2517,0.2069442
2015-09-07,1.1152,119.164,-118.8905,0.2198924
2015-09-08,1.116395,119.403,-118.6111,0.2248847
2015-09-09,1.120737,120.089,-118.4764,0.217318
2015-09-10,1.12207,120.278,-118.398,0.205658
2015-09-11,1.129089,120.619,-118.3933,0.188788
2015-09-14,1.134404,120.796,-118.4302,0.1698445
2015-09-15,1.130761,120.36,-118.4104,0.1572479
2015-09-16,1.12718,120.434,-118.4163,0.1435492
2015-09-17,1.129203,120.523,-118.4464,0.1289752
2015-09-18,1.140095,120.046,-118.4086,0.1213247
2015-09-21,1.129203,120.001,-118.3778,0.1137252
2015-09-22,1.119094,120.498,-118.4367,0.09923124
2015-09-23,1.112075,120.08,-118.4351,0.09103518
2015-09-24,1.118994,120.2,-118.4582,0.0814549
2015-09-25,1.117893,120.24,-118.4922,0.07176508
2015-09-28,1.120172,120.368,-118.5486,0.06100855
2015-09-29,1.123103,119.84,-118.5231,0.05802744
2015-09-30,1.125594,119.86,-118.5068,0.05452594
2015-10-01,1.117206,119.859,-118.4971,0.05076181
2015-10-02,1.119344,119.81,-118.4842,0.04758562
2015-10-05,1.1227,119.995,-118.5041,0.04192109
2015-10-06,1.11952,120.461,-118.5984,0.03048917
2015-10-07,1.126799,120.24,-118.6523,0.02339929
2015-10-08,1.124,119.915,-118.654,0.02129215
2015-10-09,1.128694,119.929,-118.6587,0.01911357
2015-10-12,1.136997,120.179,-118.7019,0.01388164
2015-10-13,1.135551,120.011,-118.7171,0.0114449
2015-10-14,1.138498,119.72,-118.6864,0.01305837
2015-10-15,1.147552,118.83,-118.5199,0.02594069
2015-10-16,1.136816,119.05,-118.404,0.03349072
2015-10-19,1.136105,119.27,-118.3338,0.03656663
2015-10-20,1.132901,119.503,-118.3086,0.03561984
2015-10-21,1.135396,119.78,-118.3305,0.03078778
2015-10-22,1.134803,119.842,-118.3628,0.02549004
2015-10-23,1.108095,120.86,-118.5564,0.007099279
2015-10-26,1.102038,121.296,-118.804,-0.01428249
2015-10-27,1.106599,120.949,-118.9769,-0.02759633
2015-10-28,1.103704,120.477,-119.0616,-0.03239052
2015-10-29,1.092896,120.86,-119.1983,-0.04114098
2015-10-30,1.099384,121,-119.3418,-0.04973706
2015-11-02,1.102597,120.495,-119.3917,-0.04974794
2015-11-03,1.101601,120.788,-119.4794,-0.05293258
2015-11-04,1.096395,121.095,-119.6045,-0.05899475
2015-11-05,1.086803,121.49,-119.7781,-0.06861105
2015-11-06,1.0884,121.67,-119.9605,-0.07816536
2015-11-09,1.073341,123.2,-120.3621,-0.1053108
2015-11-10,1.075951,123.077,-120.7049,-0.1252499
2015-11-11,1.073756,123.084,-121.0129,-0.1405918
2015-11-12,1.076299,122.757,-121.2352,-0.1474455
2015-11-13,1.081502,122.56,-121.3975,-0.1486919
2015-11-16,1.069999,122.364,-121.5071,-0.1454134
2015-11-17,1.068799,123.266,-121.7369,-0.1524947
2015-11-18,1.064385,123.445,-121.9655,-0.1588811
2015-11-19,1.066997,123.525,-122.176,-0.163219
2015-11-20,1.072616,122.912,-122.2618,-0.1567204
2015-11-23,1.064101,122.923,-122.3319,-0.1494445
2015-11-24,1.064203,122.915,-122.3837,-0.1412473
2015-11-25,1.064385,122.505,-122.357,-0.1271505
2015-11-26,1.062496,122.68,-122.3499,-0.1158838
2015-11-27,1.060445,122.634,-122.3276,-0.1042841
2015-11-30,1.058302,122.83,-122.3296,-0.09570122
2015-12-01,1.057295,123.21,-122.3831,-0.09215688
2015-12-02,1.062586,122.915,-122.3788,-0.08405933
2015-12-03,1.061301,123.226,-122.4167,-0.08018305
2015-12-04,1.091596,122.653,-122.352,-0.06802132
2015-12-07,1.0884,123.19,-122.3707,-0.06388195
2015-12-08,1.0834,123.28,-122.3977,-0.0607882
2015-12-09,1.089396,122.912,-122.36,-0.05252108
2015-12-10,1.101795,121.7,-122.1315,-0.02893318
2015-12-11,1.094811,121.71,-121.9211,-0.008843289
2015-12-14,1.098394,120.893,-121.5992,0.01891838
2015-12-15,1.0993,121.09,-121.3341,0.03958494
2015-12-16,1.093625,121.675,-121.1841,0.0488566
2015-12-17,1.087453,122.463,-121.1724,0.04573218
2015-12-18,1.08441,122.45,-121.1637,0.04262658
2015-12-21,1.086992,121.3,-120.9804,0.05443232
2015-12-22,1.091298,121.206,-120.8004,0.06498
2015-12-23,1.095002,121.03,-120.6114,0.07538559
2015-12-24,1.090917,120.935,-120.4289,0.08438146
2015-12-25,1.096996,120.17,-120.1475,0.1009117
2015-12-28,1.096599,120.231,-119.9053,0.1127715
2015-12-29,1.097526,120.35,-119.7089,0.1197934
2015-12-30,1.092801,120.529,-119.5654,0.1217816
2015-12-31,1.093398,120.45,-119.4302,0.1229135
2016-01-01,1.085906,120.288,-119.291,0.1242808
2016-01-04,1.085399,120.311,-119.1758,0.123515
2016-01-05,1.082755,119.467,-118.9488,0.1322003
2016-01-06,1.075199,119.102,-118.6943,0.1424689
2016-01-07,1.0779,118.61,-118.3939,0.1557263
2016-01-08,1.092598,117.54,-117.9608,0.1790079
2016-01-11,1.094104,117.08,-117.5037,0.2023563
2016-01-12,1.0858,117.65,-117.1871,0.2119392
2016-01-13,1.084399,117.83,-116.9396,0.2149242
2016-01-14,1.088601,117.425,-116.6646,0.2199725
2016-01-15,1.085894,118.203,-116.5488,0.2112293
2016-01-18,1.092001,116.99,-116.2695,0.2169436
2016-01-19,1.089503,117.384,-116.09,0.2137974
2016-01-20,1.091298,117.565,-115.9687,0.2060292
2016-01-21,1.087701,117.134,-115.8066,0.2023422
2016-01-22,1.086201,117.924,-115.7953,0.1863054
2016-01-25,1.079902,118.572,-115.9007,0.1618238
2016-01-26,1.085305,118.228,-115.9563,0.1435727
2016-01-27,1.086496,118.38,-116.0421,0.1243211
2016-01-28,1.090798,118.467,-116.1436,0.1053597
2016-01-29,1.093697,118.93,-116.3168,0.0819836
2016-02-01,1.082591,121.34,-116.8578,0.02968562
2016-02-02,1.089728,120.84,-117.2807,-0.008305068
2016-02-03,1.092204,119.856,-117.5174,-0.02747874
2016-02-04,1.109102,118.12,-117.4622,-0.02053623
2016-02-05,1.119996,116.866,-117.2137,0.002042848
2016-02-08,1.114504,116.95,-116.9986,0.01993481
2016-02-09,1.118981,115.668,-116.6023,0.05152182
2016-02-10,1.128999,115.191,-116.1653,0.08387841
2016-02-11,1.128095,113.252,-115.4685,0.1353301
2016-02-12,1.131798,112.497,-114.7186,0.1869173
2016-02-15,1.122599,113.67,-114.2244,0.2127149
2016-02-16,1.117406,114.322,-113.8866,0.2232073
2016-02-17,1.114703,114.08,-113.5553,0.2322838
2016-02-18,1.112298,114.28,-113.299,0.2343031
2016-02-19,1.111099,113.25,-112.9213,0.2463389
2016-02-22,1.112397,112.489,-112.4739,0.2632186
2016-02-23,1.102803,112.971,-112.1576,0.2676706
2016-02-24,1.102706,111.88,-111.7176,0.2821359
2016-02-25,1.101394,112.101,-111.368,0.2878025
2016-02-26,1.102499,113.118,-111.225,0.2756422
2016-02-29,1.092395,113.66,-111.2,0.2546038
2016-03-01,1.088898,112.43,-111.0067,0.2494594
2016-03-02,1.087595,113.93,-111.0802,0.2223503
2016-03-03,1.086897,113.466,-111.0935,0.2025725
2016-03-04,1.094895,113.67,-111.1517,0.1806761
2016-03-07,1.099396,113.803,-111.2394,0.1581514
2016-03-08,1.101601,113.452,-111.2778,0.1416513
2016-03-09,1.100401,112.66,-111.2017,0.1361462
2016-03-10,1.098901,113.253,-111.2342,0.1219947
2016-03-11,1.117843,112.86,-111.2098,0.1138047
2016-03-14,1.116794,113.778,-111.3384,0.09345503
2016-03-15,1.110198,113.83,-111.4734,0.07428036
2016-03-16,1.110901,113.105,-111.4912,0.06654455
2016-03-17,1.121894,112.752,-111.4565,0.06387403
2016-03-18,1.131798,111.35,-111.2107,0.07914275
2016-03-21,1.127904,111.445,-111.0054,0.08973197
2016-03-22,1.123595,112.139,-110.9312,0.08843588
2016-03-23,1.122297,112.252,-110.8872,0.0847048
2016-03-24,1.118105,112.4,-110.8767,0.07847169
2016-03-25,1.116794,112.83,-110.94,0.06657633
2016-03-28,1.115997,113.45,-111.0996,0.04758692
2016-03-29,1.120272,113.364,-111.2366,0.03209359
2016-03-30,1.129203,112.68,-111.2581,0.02759135
2016-03-31,1.133466,112.366,-111.2308,0.02756544
2016-04-01,1.137967,112.48,-111.2248,0.02576152
2016-04-04,1.139004,111.722,-111.1036,0.03377028
2016-04-05,1.1389,111.25,-110.9213,0.04623467
2016-04-06,1.1382,110.378,-110.6218,0.06749518
2016-04-07,1.140498,109.699,-110.2452,0.09344284
2016-04-08,1.137398,108.427,-109.7085,0.1306536
2016-04-11,1.140303,108.311,-109.205,0.1619485
2016-04-12,1.141292,107.93,-108.6939,0.1912571
2016-04-13,1.138498,108.64,-108.3476,0.2042728
2016-04-14,1.127904,109.42,-108.1664,0.2023385
2016-04-15,1.127002,109.316,-107.9989,0.1994135
2016-04-18,1.129995,108.017,-107.6581,0.2112761
2016-04-19,1.130902,109.073,-107.5236,0.2048375
2016-04-20,1.135963,109.24,-107.4403,0.1946277
2016-04-21,1.130506,109.838,-107.4721,0.1756233
2016-04-22,1.129203,109.437,-107.4531,0.1624756
2016-04-25,1.123406,111.436,-107.7587,0.1231876
2016-04-26,1.1269,111.136,-108.0031,0.09232876
2016-04-27,1.129905,111.23,-108.2499,0.06386595
2016-04-28,1.132901,111.52,-108.5269,0.03524994
2016-04-29,1.135589,108.076,-108.2514,0.05541784
2016-05-02,1.146303,106.453,-107.7485,0.09298131
2016-05-03,1.152499,106.396,-107.2819,0.1243396
2016-05-04,1.150404,106.68,-106.9055,0.1455052
2016-05-05,1.149306,106.92,-106.6067,0.1583664
2016-05-06,1.140602,107.275,-106.3997,0.1624482
2016-05-09,1.138797,107.36,-106.2348,0.1626574
2016-05-10,1.138797,108.331,-106.2456,0.1480955
2016-05-11,1.137436,109.194,-106.4009,0.1226262
2016-05-12,1.1427,108.415,-106.4323,0.1097034
2016-05-13,1.137695,109.1,-106.5765,0.08838529
2016-05-16,1.131695,108.661,-106.6494,0.07484918
2016-05-17,1.131606,109.08,-106.7873,0.05698792
2016-05-18,1.131606,108.95,-106.8989,0.04284232
2016-05-19,1.122297,110.14,-107.1908,0.01473848
2016-05-20,1.120599,109.881,-107.4215,-0.005859024
2016-05-23,1.122171,110.05,-107.6597,-0.02536698
2016-05-24,1.121604,109.374,-107.773,-0.03274244
2016-05-25,1.113797,110.17,-107.9994,-0.0490001
2016-05-26,1.115897,110.111,-108.195,-0.06130837
2016-05-27,1.119207,109.713,-108.3086,-0.06569583
2016-05-30,1.111,110.77,-108.5733,-0.0823983
2016-05-31,1.11484,110.841,-108.8215,-0.09631584
2016-06-01,1.113598,110.67,-109.0167,-0.1046185
2016-06-02,1.118906,109.477,-109.0031,-0.09469607
2016-06-03,1.1152,108.86,-108.8882,-0.07710592
2016-06-06,1.1351,106.721,-108.4419,-0.03317005
2016-06-07,1.136402,107.438,-108.1385,-0.004912539
2016-06-08,1.135783,107.254,-107.8297,0.02141647
2016-06-09,1.140706,106.78,-107.4724,0.04961559
2016-06-10,1.131503,107.09,-107.196,0.06865226
2016-06-13,1.124,106.504,-106.8567,0.09136892
2016-06-14,1.129102,106.226,-106.5069,0.1130599
2016-06-15,1.121302,106.087,-106.1727,0.1316272
2016-06-16,1.126266,105.85,-105.837,0.1487532
2016-06-17,1.125201,104.743,-105.3676,0.175671
2016-06-20,1.134906,104.648,-104.9319,0.1974971
2016-06-21,1.132298,103.824,-104.418,0.2240539
2016-06-22,1.125062,104.67,-104.0934,0.2324918
2016-06-23,1.132824,104.65,-103.8077,0.2369612
2016-06-24,1.1324,104.896,-103.6006,0.2344538
2016-06-27,1.103594,102.127,-103.0033,0.2649118
2016-06-28,1.101503,101.812,-102.4243,0.2912764
2016-06-29,1.107395,102.701,-102.0495,0.2982896
2016-06-30,1.112805,102.778,-101.7379,0.2994077
2016-07-01,1.110605,103.073,-101.5196,0.2925963
2016-07-04,1.113102,102.488,-101.2499,0.2906738
2016-07-05,1.114604,102.518,-101.028,0.2848995
2016-07-06,1.106501,101.141,-100.6334,0.2941125
2016-07-07,1.109903,101.15,-100.2929,0.298002
2016-07-08,1.106574,100.79,-99.94669,0.3020519
2016-07-11,1.104399,100.692,-99.6358,0.3027934
2016-07-12,1.105803,102.524,-99.65597,0.275684
2016-07-13,1.106293,104.756,-100.0415,0.2201776
2016-07-14,1.109496,104.076,-100.3085,0.1792879
2016-07-15,1.110605,105.191,-100.7412,0.1279186
2016-07-18,1.105314,105.459,-101.1926,0.07928948
2016-07-19,1.107187,106.146,-101.7213,0.02825389
2016-07-20,1.101358,106.137,-102.2107,-0.0152033
2016-07-21,1.101953,107.204,-102.8263,-0.06559639
2016-07-22,1.10329,105.811,-103.1731,-0.08920399
2016-07-25,1.097045,106.326,-103.5669,-0.1147721
2016-07-26,1.099118,105.578,-103.8052,-0.1251365
2016-07-27,1.09878,104.849,-103.9024,-0.1227955
2016-07-28,1.107346,104.951,-103.9971,-0.1204353
2016-07-29,1.108438,104.745,-104.043,-0.1141825
2016-08-01,1.116807,102.332,-103.7015,-0.07593372
2016-08-02,1.116807,102.359,-103.3848,-0.04297276
2016-08-03,1.121906,101.068,-102.8885,0.002292332
2016-08-04,1.11515,101.337,-102.4736,0.03693186
2016-08-05,1.113474,101.199,-102.0725,0.06749857
2016-08-08,1.108955,102.145,-101.8549,0.08009591
2016-08-09,1.108365,102.288,-101.6826,0.08783396
2016-08-10,1.11158,101.915,-101.4722,0.09812278
2016-08-11,1.118643,101.133,-101.1635,0.1158009
2016-08-12,1.113908,101.808,-100.9929,0.1203983
2016-08-15,1.116695,101.283,-100.7632,0.1295802
2016-08-16,1.118406,101.24,-100.5543,0.1362365
2016-08-17,1.127599,100.2,-100.2096,0.1537312
2016-08-18,1.129892,99.906,-99.85768,0.1703697
2016-08-19,1.134945,100.112,-99.57731,0.1796037
2016-08-22,1.129816,100.554,-99.40181,0.1792595
2016-08-23,1.131926,100.251,-99.20652,0.1806047
2016-08-24,1.130084,100.311,-99.04992,0.1785896
2016-08-25,1.12638,100.552,-98.95718,0.1713834
2016-08-26,1.12905,100.555,-98.88495,0.1630608
2016-08-29,1.119946,101.92,-99.04375,0.1360427
2016-08-30,1.119282,101.809,-99.18371,0.1128751
2016-08-31,1.115324,102.868,-99.4862,0.07800875
2016-09-01,1.116071,103.302,-99.83841,0.04189563
2016-09-02,1.120072,103.258,-100.1592,0.01145511
2016-09-05,1.116196,103.934,-100.5613,-0.02325861
2016-09-06,1.115324,103.51,-100.8649,-0.04679243
2016-09-07,1.125366,101.525,-100.8324,-0.0401356
2016-09-08,1.124101,101.829,-100.8465,-0.03795672
2016-09-09,1.127142,102.306,-100.9301,-0.0417837
2016-09-12,1.124113,102.438,-101.0248,-0.04623027
2016-09-13,1.124354,101.751,-101.0022,-0.04045231
2016-09-14,1.121869,102.504,-101.0953,-0.0448653
2016-09-15,1.124733,102.548,-101.184,-0.0485463
2016-09-16,1.124594,102.008,-101.1785,-0.04400743
2016-09-19,1.115847,102.307,-101.2176,-0.04360035
2016-09-20,1.118068,101.846,-101.1786,-0.0366672
2016-09-21,1.115399,101.547,-101.0939,-0.02647854
2016-09-22,1.119319,100.393,-100.8344,-0.002469649
2016-09-23,1.121013,100.831,-100.6623,0.01218039
2016-09-26,1.123924,100.889,-100.513,0.02368687
2016-09-27,1.124986,100.359,-100.2949,0.04000753
2016-09-28,1.121957,100.468,-100.1142,0.05182379
2016-09-29,1.122498,100.935,-100.0236,0.05507185
2016-09-30,1.121957,101.199,-99.98537,0.05366159
2016-10-03,1.123469,101.563,-100.0104,0.04705935
2016-10-04,1.121039,101.817,-100.0768,0.03753405
2016-10-05,1.121076,102.88,-100.3056,0.01517665
2016-10-06,1.120825,103.46,-100.6077,-0.01145915
2016-10-07,1.114455,103.765,-100.9338,-0.03786868
2016-10-10,1.119695,103.018,-101.1152,-0.0499157
2016-10-11,1.114082,103.697,-101.3847,-0.06834852
2016-10-12,1.106195,103.342,-101.5743,-0.07852512
2016-10-13,1.101188,104.304,-101.8929,-0.0986766
2016-10-14,1.104972,103.722,-102.0884,-0.1068084
2016-10-17,1.09678,104.039,-102.3109,-0.1165199
2016-10-18,1.101564,103.851,-102.4773,-0.120706
2016-10-19,1.097695,103.865,-102.6242,-0.1229068
2016-10-20,1.097514,103.391,-102.6769,-0.1170087
2016-10-21,1.09304,104.109,-102.8283,-0.1198958
2016-10-24,1.088258,103.917,-102.9297,-0.118343
2016-10-25,1.087548,104.321,-103.0767,-0.1207537
2016-10-26,1.088732,104.154,-103.177,-0.1190345
2016-10-27,1.091203,104.563,-103.3233,-0.1213194
2016-10-28,1.090037,105.209,-103.549,-0.1300868
2016-10-31,1.098467,104.565,-103.6462,-0.1273229
2016-11-01,1.097333,104.82,-103.7656,-0.1266617
2016-11-02,1.105705,104.092,-103.752,-0.1148828
2016-11-03,1.109755,103.378,-103.6193,-0.09409919
2016-11-04,1.110248,103.052,-103.439,-0.07106658
2016-11-07,1.110124,104.195,-103.4442,-0.06553897
2016-11-08,1.105217,104.438,-103.4823,-0.0632385
2016-11-09,1.101904,105.03,-103.6048,-0.06821172
2016-11-10,1.092061,105.853,-103.8415,-0.08235556
2016-11-11,1.088969,106.856,-104.2093,-0.1063183
2016-11-14,1.082485,106.871,-104.5438,-0.1254667
2016-11-15,1.075038,108.202,-105.0499,-0.1574192
2016-11-16,1.072731,109.038,-105.6345,-0.1932751
2016-11-17,1.070664,108.785,-106.12,-0.2178024
2016-11-18,1.062304,110.256,-106.7801,-0.2549322
2016-11-21,1.058425,110.973,-107.481,-0.2923691
2016-11-22,1.063886,110.65,-108.0541,-0.3159364
2016-11-23,1.063377,111.006,-108.6136,-0.3363809
2016-11-24,1.054519,112.582,-109.3492,-0.3698904
2016-11-25,1.056189,113.292,-110.1089,-0.4026099
2016-11-28,1.061233,112.652,-110.6787,-0.4166413
2016-11-29,1.062135,111.69,-111.0229,-0.4105642
2016-11-30,1.064849,112.47,-111.4291,-0.4101961
2016-12-01,1.05921,114.694,-112.1174,-0.4335393
2016-12-02,1.066314,113.909,-112.5961,-0.4373326
2016-12-05,1.058201,113.505,-112.9426,-0.4297058
2016-12-06,1.075732,113.863,-113.2817,-0.4221001
2016-12-07,1.072041,114.052,-113.5917,-0.4126899
2016-12-08,1.076195,113.713,-113.7925,-0.3949104
2016-12-09,1.062135,114.075,-114.0055,-0.3796396
2016-12-12,1.054741,115.412,-114.3809,-0.3792767
2016-12-13,1.064169,115.002,-114.6328,-0.368586
2016-12-14,1.062925,115.224,-114.8712,-0.3576616
2016-12-15,1.051414,117.211,-115.373,-0.3697617
2016-12-16,1.041884,118.241,-115.9683,-0.3886953
2016-12-19,1.044998,117.791,-116.4173,-0.3937522
2016-12-20,1.040583,117.037,-116.6849,-0.3831615
2016-12-21,1.039047,117.875,-117.0321,-0.3801443
2016-12-22,1.042862,117.604,-117.2804,-0.3690793
2016-12-23,1.043765,117.542,-117.4712,-0.354112
2016-12-26,1.045478,117.31,-117.5836,-0.3338205
2016-12-27,1.045697,117.192,-117.6431,-0.3107949
2016-12-28,1.046233,117.48,-117.7184,-0.2910323
2016-12-29,1.041699,117.087,-117.7053,-0.2654963
2016-12-30,1.05753,116.267,-117.5431,-0.2295971
2017-01-02,1.052698,116.795,-117.4582,-0.2032004
2017-01-03,1.046003,117.495,-117.4736,-0.187438
2017-01-04,1.041992,117.659,-117.4994,-0.1738642
2017-01-05,1.050089,117.113,-117.4238,-0.1529287
2017-01-06,1.060592,115.265,-117.0544,-0.1090852
2017-01-09,1.053186,117.15,-116.9983,-0.09521708
2017-01-10,1.058862,115.985,-116.7578,-0.0670391
2017-01-11,1.055242,115.872,-116.5139,-0.04093176
2017-01-12,1.059771,115.098,-116.165,-0.008214201
2017-01-13,1.061684,114.664,-115.775,0.02521005
2017-01-16,1.062869,114.227,-115.3494,0.05882662
2017-01-17,1.060299,114.152,-114.95,0.08741342
2017-01-18,1.069679,112.878,-114.3895,0.1271214
2017-01-19,1.062778,114.762,-114.1752,0.1344431
2017-01-20,1.065973,114.98,-114.0211,0.1360903
2017-01-23,1.071375,113.81,-113.7075,0.1509944
2017-01-24,1.076079,112.78,-113.2695,0.1750792
2017-01-25,1.072869,113.84,-113.0438,0.1793348
2017-01-26,1.075199,113.293,-112.7643,0.1877416
2017-01-27,1.068296,114.455,-112.702,0.1772086
2017-01-30,1.071398,114.668,-112.6908,0.1632743
2017-01-31,1.070859,113.65,-112.5355,0.1626034
2017-02-01,1.08038,112.743,-112.2629,0.171838
2017-02-02,1.076739,113.311,-112.1132,0.1699765
2017-02-03,1.076171,112.789,-111.9076,0.1729724
2017-02-06,1.078295,112.639,-111.7077,0.1752333
2017-02-07,1.074322,111.827,-111.4117,0.1853709
2017-02-08,1.067806,112.387,-111.2407,0.1841632
2017-02-09,1.069221,111.952,-111.0296,0.186422
2017-02-10,1.065859,113.434,-111.0794,0.1665963
2017-02-13,1.061954,113.914,-111.2131,0.1413841
2017-02-14,1.05985,113.705,-111.3154,0.1209285
2017-02-15,1.057832,114.301,-111.5118,0.09429412
2017-02-16,1.060738,114.112,-111.6706,0.07305399
2017-02-17,1.067225,113.305,-111.6967,0.06472985
2017-02-20,1.062665,112.911,-111.6655,0.06191646
2017-02-21,1.06094,113.28,-111.6989,0.05391414
2017-02-22,1.054207,113.669,-111.7952,0.0413054
2017-02-23,1.055409,113.417,-111.848,0.03340436
2017-02-24,1.058447,112.682,-111.785,0.03588793
2017-02-27,1.055275,112.188,-111.6536,0.04390142
2017-02-28,1.058425,112.745,-111.6216,0.04290246
2017-03-01,1.056915,113.077,-111.6471,0.03716451
2017-03-02,1.053585,114.121,-111.8357,0.01821586
2017-03-03,1.050972,114.342,-112.0457,-0.0009420016
2017-03-06,1.062045,113.847,-112.161,-0.01054098
2017-03-07,1.057921,113.917,-112.278,-0.01947989
2017-03-08,1.057015,113.926,-112.386,-0.02690988
2017-03-09,1.054741,114.411,-112.559,-0.03917428
2017-03-10,1.057843,115.149,-112.8294,-0.05858418
2017-03-13,1.069004,114.732,-113.008,-0.06865972
2017-03-14,1.065144,114.915,-113.1964,-0.07871144
2017-03-15,1.061244,114.659,-113.3251,-0.08290542
2017-03-16,1.073791,113.402,-113.2408,-0.06886678
2017-03-17,1.07747,113.34,-113.1475,-0.05525318
2017-03-20,1.074299,112.674,-112.9544,-0.03441246
2017-03-21,1.073768,112.573,-112.7581,-0.01504592
2017-03-22,1.081245,111.532,-112.4135,0.01514788
2017-03-23,1.079016,111.369,-112.0718,0.0425584
2017-03-24,1.078388,111.004,-111.7034,0.06990747
2017-03-27,1.084952,110.552,-111.298,0.09807352
2017-03-28,1.086095,110.771,-110.9653,0.1177698
2017-03-29,1.081771,111.226,-110.7386,0.1269128
2017-03-30,1.075963,111.154,-110.529,0.1338502
2017-03-31,1.068707,111.776,-110.4435,0.1297921
2017-04-03,1.066883,111.265,-110.2958,0.1312949
2017-04-04,1.067008,110.709,-110.0836,0.1380881
2017-04-05,1.068034,110.854,-109.9208,0.1401621
2017-04-06,1.067247,110.381,-109.7083,0.1462319
2017-04-07,1.064464,110.897,-109.604,0.1427157
2017-04-10,1.058201,111.225,-109.5705,0.133543
2017-04-11,1.05976,110.717,-109.4711,0.1306794
2017-04-12,1.061132,109.587,-109.2143,0.1412694
2017-04-13,1.067065,108.902,-108.8812,0.1573652
2017-04-14,1.061639,109.101,-108.6179,0.1662646
2017-04-17,1.061053,108.323,-108.2673,0.181731
2017-04-18,1.064453,109.112,-108.0797,0.1822259
2017-04-19,1.072869,108.535,-107.8301,0.1878858
2017-04-20,1.071501,108.834,-107.6608,0.1863215
2017-04-21,1.07149,109.375,-107.6029,0.1755434
2017-04-24,1.087394,109.978,-107.654,0.1565197
2017-04-25,1.086484,109.641,-107.6612,0.142777
2017-04-26,1.092825,111.046,-107.8955,0.1111227
2017-04-27,1.090893,111.191,-108.143,0.08101604
2017-04-28,1.086425,111.226,-108.3838,0.054006
2017-05-01,1.09075,111.302,-108.6212,0.0295453
2017-05-02,1.090893,111.812,-108.9215,0.001860454
2017-05-03,1.093565,111.969,-109.2225,-0.02356719
2017-05-04,1.088898,112.783,-109.6252,-0.05539353
2017-05-05,1.098153,112.537,-109.9529,-0.07825193
2017-05-08,1.096515,112.684,-110.2722,-0.098485
2017-05-09,1.092777,113.23,-110.6443,-0.1214511
2017-05-10,1.088684,113.698,-111.0513,-0.1454188
2017-05-11,1.087075,114.328,-111.5133,-0.1719953
2017-05-12,1.086496,113.809,-111.846,-0.1854796
2017-05-15,1.092729,113.271,-112.0542,-0.1873885
2017-05-16,1.098177,113.642,-112.2884,-0.1913179
2017-05-17,1.109398,112.646,-112.3336,-0.1790568
2017-05-18,1.115636,111.126,-112.1251,-0.1465242
2017-05-19,1.111358,111.401,-111.9647,-0.1207562
2017-05-22,1.120486,111.284,-111.7878,-0.09576949
2017-05-23,1.123886,110.891,-111.5557,-0.06825409
2017-05-24,1.117931,111.957,-111.5024,-0.05804937
2017-05-25,1.123091,111.524,-111.3809,-0.04297401
2017-05-26,1.121076,111.73,-111.2976,-0.03237924
2017-05-29,1.117606,111.256,-111.1455,-0.01688704
2017-05-30,1.112904,111.174,-110.9918,-0.00256989
2017-05-31,1.117169,110.839,-110.7973,0.01397405
2017-06-01,1.124354,110.796,-110.6111,0.02842641
2017-06-02,1.121579,111.437,-110.5413,0.03190116
2017-06-05,1.128083,110.463,-110.3275,0.04717041
2017-06-06,1.125682,110.381,-110.1216,0.06049637
2017-06-07,1.127142,109.509,-109.801,0.08232756
2017-06-08,1.125518,109.9,-109.5724,0.09460273
2017-06-09,1.118481,109.859,-109.3636,0.1041883
2017-06-12,1.120197,110.288,-109.2452,0.1053797
2017-06-13,1.11962,109.921,-109.0874,0.1097804
2017-06-14,1.120888,110.055,-108.9709,0.1103465
2017-06-15,1.121579,109.446,-108.7775,0.117317
2017-06-16,1.114691,110.952,-108.8425,0.1020136
2017-06-19,1.120825,110.954,-108.9097,0.08780794
2017-06-20,1.114455,111.673,-109.0909,0.06523048
2017-06-21,1.113697,111.334,-109.2107,0.04969922
2017-06-22,1.11672,111.31,-109.3209,0.03627867
2017-06-23,1.114964,111.29,-109.4225,0.0247022
2017-06-26,1.119884,111.239,-109.5095,0.0153246
2017-06-27,1.118356,111.858,-109.6871,-0.0008672931
2017-06-28,1.133915,112.188,-109.8996,-0.01862812
2017-06-29,1.138265,112.354,-110.1191,-0.03549745
2017-06-30,1.144165,112.009,-110.2646,-0.04473061
2017-07-03,1.142309,112.262,-110.4349,-0.05526552
2017-07-04,1.137139,113.386,-110.7625,-0.07813052
2017-07-05,1.136015,112.962,-110.9933,-0.09094056
2017-07-06,1.134687,113.187,-111.2342,-0.1035267
2017-07-07,1.142478,113.149,-111.4413,-0.1122223
2017-07-10,1.140381,113.985,-111.7535,-0.1290081
2017-07-12,1.147394,113.748,-111.9937,-0.1383445
2017-07-13,1.141891,113.335,-112.1415,-0.1391384
2017-07-14,1.140394,113.418,-112.2802,-0.139099
2017-07-17,1.147539,112.397,-112.2381,-0.1238905
